period_end,Revenue,OperatingIncome,Operating_Margin,price_at_period_end,shares_outstanding,market_cap,KBrand,Opex_Ratio,Selected_Margin,Benchmark_Margin,s_baseline_value,S_Surplus,s_total,V_Prod_base,K_Pi_prime,E_star,E_0,E_1,E_2,E_3,K_Pi_prime_lag,R_t,T_t,dK_Pi_prime,dK_Pi_prime_pct,PDI_t,PGR_t,Gate_C1,Gate_C2,Gate_C3,Speculative_Regime,Ticker,Raw_Configuration,Configuration,Regime,Phase,Source_File,CostOfRevenue
2010-01-31,5682000000,,,25.94659996032715,,,596610000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2010-05-31,4035000000,388000000.0,0.0961586121437422,26.14235496520996,,,423675000.0,0,0.0961586121437422,,387999999.99999976,0.0,387999999.99999976,3647000000.0,,,0.1063888127227857,0.0,0.1161708253358925,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2010-07-31,4100000000,488000000.0,0.1190243902439024,24.56608390808105,,,430500000.0,0,0.1190243902439024,,487999999.9999999,0.0,487999999.9999999,3612000000.0,,,0.1351052048726467,0.0,0.1191860465116279,,,0.0,inf,,,0.0,-0.0095969289827255,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2010-10-31,4218000000,356000000.0,0.0844001896633475,26.384462356567383,,,442890000.0,0,0.0844001896633475,,355999999.99999976,0.0,355999999.99999976,3862000000.0,,,0.0921802175038839,0.0,0.1146789228379078,,,0.0,inf,,,0.0,0.0692137320044297,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2011-01-31,6038000000,,,26.15780258178711,,,633990000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2011-04-30,4162000000,391000000.0,0.0939452186448822,27.27808952331543,,,437010000.0,0,0.0939452186448822,,390999999.9999997,0.0,390999999.9999997,3771000000.000001,,,0.1036860249270749,0.0,0.1158870326173428,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2011-07-31,4248000000,547000000.0,0.1287664783427495,28.453514099121094,,,446040000.0,0,0.1287664783427495,,546999999.9999999,0.0,546999999.9999999,3701000000.0,,,0.1477978924614968,0.0,0.1205187787084571,,,0.0,inf,,,0.0,-0.0185627154600902,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2011-10-31,4376000000,415000000.0,0.094835466179159,27.7220516204834,,,459480000.0,0,0.094835466179159,,414999999.99999976,0.0,414999999.99999976,3961000000.0,,,0.1047715223428426,0.0,0.1160010098459984,,,0.0,inf,,,0.0,0.0702512834369089,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2012-01-31,6018000000,,,24.170515060424805,,,631890000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2012-04-30,4243000000,321000000.0,0.0756540183832194,26.52167701721192,,,445515000.0,0,0.0756540183832194,,320999999.99999994,0.0,320999999.99999994,3922000000.0,,,0.0818459969403365,0.0,0.1135938296787353,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2012-07-31,4205000000,457000000.0,0.108680142687277,26.49443817138672,,,441525000.0,0,0.108680142687277,,456999999.9999998,0.0,456999999.9999998,3748000000.000001,,,0.1219316969050159,0.0,0.1178028281750266,,,0.0,inf,,,0.0,-0.0443651198368177,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2012-10-31,4490000000,425000000.0,0.0946547884187082,28.564680099487305,,,471450000.0,0,0.0946547884187082,,424999999.9999998,0.0,424999999.9999998,4065000000.0,,,0.104551045510455,0.0,0.1159778597785977,,,0.0,inf,,,0.0,0.0845784418356454,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2013-02-28,6342000000,,,24.89373016357422,,,665910000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2013-05-31,4199000000,317000000.0,0.075494165277447,27.970903396606445,,,440895000.0,0,0.075494165277447,,316999999.99999994,0.0,316999999.99999994,3882000000.0,,,0.0816589386913961,0.0,0.1135741885625966,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2013-08-31,4289000000,451000000.0,0.1051527162508743,28.10581970214844,,,450345000.0,0,0.1051527162508743,,450999999.9999999,0.0,450999999.9999999,3838000000.0,,,0.1175091193329859,0.0,0.1173384575299635,,,0.0,inf,,,0.0,-0.011334363730036,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2013-11-30,4444000000,365000000.0,0.0821332133213321,30.484092712402344,,,466620000.0,0,0.0821332133213321,,364999999.9999998,0.0,364999999.9999998,4079000000.000001,,,0.089482716352047,0.0,0.1143956852169649,,,0.0,inf,,,0.0,0.0627931214174051,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2014-02-28,6099000000,,,31.185461044311523,,,640395000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2014-05-31,4070000000,280000000.0,0.0687960687960688,30.428220748901367,,,427350000.0,0,0.0687960687960688,,280000000.0,0.0,280000000.0,3790000000.0,,,0.0738786279683377,0.0,0.1127572559366754,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2014-08-31,4242000000,451000000.0,0.1063177746346063,33.09772872924805,,,445410000.0,0,0.1063177746346063,,451000000.0,0.0,451000000.0,3791000000.0,,,0.1189659720390398,0.0,0.1174914270640991,,,0.0,inf,,,0.0,0.000263852242744,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2014-11-30,4374000000,304000000.0,0.0695016003657979,33.78477096557617,,,459270000.0,0,0.0695016003657979,,304000000.0,0.0,304000000.0,4070000000.0,,,0.0746928746928747,0.0,0.1128427518427518,,,0.0,inf,,,0.0,0.0735953574254815,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2015-01-31,6337000000,,,34.07434844970703,,,665385000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2015-05-31,4123000000,280000000.0,0.0679117147707979,37.59714889526367,,,432915000.0,0,0.0679117147707979,,279999999.9999997,0.0,279999999.9999997,3843000000.0,,,0.0728597449908924,0.0,0.1126502732240437,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2015-08-31,4267000000,424000000.0,0.0993672369346144,29.505163192749023,,,448035000.0,0,0.0993672369346144,,423999999.9999997,0.0,423999999.9999997,3843000000.000001,,,0.1103304709862085,0.0,0.1165846994535519,,,0.0,inf,,,0.0,2.220446049250313e-16,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2015-10-31,4427000000,308000000.0,0.069573074316693,26.90112495422364,,,464835000.0,0,0.069573074316693,,307999999.99999994,0.0,307999999.99999994,4119000000.0,,,0.0747754309298373,0.0,0.1128514202476329,,,0.0,inf,,,0.0,0.0718188914910225,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2016-01-31,6387000000,,,29.29259490966797,189820000.0,5560320365.75,670635000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2016-04-30,3972000000,106000000.0,0.026686807653575,26.361268997192383,185169000.0,4881289818.94,417060000.0,0,0.026686807653575,,105999999.9999999,0.0,105999999.9999999,3866000000.0,492229818.9399996,0.2626202325245731,0.0274185204345576,0.0,0.1078789446456285,0.1273227674443868,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2016-07-31,4182000000,302000000.0,0.0722142515542802,25.07819175720215,183709000.0,4607089529.52,439110000.0,0,0.0722142515542802,,301999999.99999976,0.0,301999999.99999976,3880000000.000001,-14020470.479999542,0.1873942086391752,0.0778350515463916,0.0,0.1131726804123711,-0.0036135233195875,492229818.9399996,0.6135345490656106,1.6299000627152316,-506250289.4199991,-1.0284835862040869,0.373646633911774,0.0036213140196585,False,False,True,False,KSS,C4,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2016-10-31,4327000000,301000000.0,0.0695632077651952,26.684425354003903,179593000.0,4792336002.6,454335000.0,0,0.0695632077651952,,300999999.99999964,0.0,300999999.99999964,4026000000.000001,11001002.60000038,0.190346746795827,0.0747640337804271,0.0,0.1128502235469448,0.0027324894684551,-14020470.479999542,-21.46860909049961,inf,25021473.079999924,1.784638619345443,0.9232520703510222,0.0376288659793815,False,False,True,False,KSS,Other,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2017-01-31,6205000000,,,24.51548767089844,176473000.0,4326321655.75,651525000.0,0,,,,0.0,,,,,,,,,11001002.60000038,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2017-04-30,3843000000,185000000.0,0.0481394743689825,24.34700393676757,172356000.0,4196352210.53,403515000.0,0,0.0481394743689825,,184999999.99999973,0.0,184999999.99999973,3658000000.000001,-50162789.46999979,0.1471711893193,0.0505740841990157,0.0,0.1103102788408966,-0.0137131737206122,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2017-07-31,4147000000,407000000.0,0.0981432360742705,26.16338348388672,170480992.0,4460359570.41,435435000.0,0,0.0981432360742705,,406999999.99999976,0.0,406999999.99999976,3740000000.000001,-122075429.59000015,0.1926095108048126,0.1088235294117646,0.0,0.1164264705882352,-0.0326404891951872,-50162789.46999979,-8.113583879608788,inf,-71912640.12000036,-1.433585350412146,0.84984184150583,0.0224166211044285,False,False,True,False,KSS,Other,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2017-10-31,4332000000,257000000.0,0.05932594644506,26.793249130249023,167096000.0,4477044756.67,454860000.0,0,0.05932594644506,,256999999.9999999,0.0,256999999.9999999,4075000000.000001,-309815243.3299999,0.098661289980368,0.0630674846625766,0.0,0.1116220858895705,-0.0760282805717791,-122075429.59000015,-2.1052557493604933,inf,-187739813.73999977,-1.537900086614797,0.577865961310685,0.089572192513369,False,False,True,False,KSS,Other,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,2727000000.0
2018-02-28,6776000000,,,42.87358856201172,,,711480000.0,0,,,,0.0,,,,,,,,,-309815243.3299999,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2018-05-31,3953000000,210000000.0,0.0531242094611687,43.724910736083984,,,415065000.0,0,0.0531242094611687,,209999999.99999988,0.0,209999999.99999988,3743000000.0,,,0.0561047288271439,0.0,0.1108909965268501,,,0.0,inf,,,0.0,,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2018-08-31,4310000000,452000000.0,0.1048723897911833,52.22881317138672,,,452550000.0,0,0.1048723897911833,,452000000.0,0.0,452000000.0,3858000000.0,,,0.1171591498185588,0.0,0.1173017107309486,,,0.0,inf,,,0.0,0.0307240181672454,False,False,False,False,KSS,,Normal,Normal_Regime,Normal_Production,KSS_raw.csv,
2008-08-31,5718000000,259000000.0,0.0452955578873732,11.460718154907228,,,600390000.0,0,0.0452955578873732,,259000000.0,0.0,259000000.0,5459000000.0,,,0.0474445869206814,0.0,0.1099816816266715,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2008-11-30,5493000000,68000000.0,0.0123793919533952,4.10944414138794,,,576765000.0,0,0.0123793919533952,,67999999.99999984,0.0,67999999.99999984,5425000000.0,,,0.0125345622119815,0.0,0.106316129032258,,,0.0,inf,,,0.0,-0.0062282469316724,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2009-05-31,5199000000,-114000000.0,-0.0219272937103289,6.612506866455078,,,545895000.0,0,-0.0219272937103289,,0.0,0.0,0.0,5199000000.0,,,0.0,0.0,0.105,,,0.0,inf,,,0.0,-0.0416589861751152,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2009-08-31,5164000000,248000000.0,0.0480247869868319,8.821404457092285,,,542220000.0,0,0.0480247869868319,,248000000.0,0.0,248000000.0,4916000000.0,,,0.0504475183075671,0.0,0.1102969894222945,,,0.0,inf,,,0.0,-0.0544335449124832,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2009-10-31,5277000000,55000000.0,0.010422588592003,10.017464637756348,,,554085000.0,0,0.010422588592003,,54999999.99999984,0.0,54999999.99999984,5222000000.0,,,0.0105323630792799,0.0,0.1061058981233244,,,0.0,inf,,,0.0,0.0622457282343369,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2010-01-31,7849000000,,,9.11077117919922,,,824145000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2010-05-31,5574000000,203000000.0,0.0364190886257624,12.732810020446776,,,585270000.0,0,0.0364190886257624,,202999999.99999964,0.0,202999999.99999964,5371000000.000001,,,0.0377955687953825,0.0,0.1089685347235151,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2010-07-31,5537000000,370000000.0,0.0668231894527722,10.717012405395508,,,581385000.0,0,0.0668231894527722,,369999999.9999997,0.0,369999999.9999997,5167000000.0,,,0.0716082833365588,0.0,0.1125188697503386,,,0.0,inf,,,0.0,-0.0379817538633403,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2010-10-31,5623000000,177000000.0,0.0314778587942379,13.634467124938965,,,590415000.0,0,0.0314778587942379,,176999999.99999973,0.0,176999999.99999973,5446000000.0,,,0.0325009181050311,0.0,0.1084125964010282,,,0.0,inf,,,0.0,0.0539965163537836,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2011-01-31,8269000000,,,13.361148834228516,,,868245000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2011-04-30,5889000000,330000000.0,0.0560366785532348,13.829092025756836,,,618345000.0,0,0.0560366785532348,,329999999.9999997,0.0,329999999.9999997,5559000000.0,,,0.059363194819212,0.0,0.1112331354560172,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2011-07-31,5939000000,506000000.0,0.0851995285401582,16.759401321411133,,,623595000.0,0,0.0851995285401582,,505999999.9999996,0.0,505999999.9999996,5433000000.0,,,0.0931345481317871,0.0,0.1147791275538376,,,0.0,inf,,,0.0,-0.02266594711279,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2011-10-31,5853000000,291000000.0,0.0497180932854946,17.792316436767578,,,614565000.0,0,0.0497180932854946,,290999999.9999999,0.0,290999999.9999999,5562000000.0,,,0.0523193096008629,0.0,0.1104935275080906,,,0.0,inf,,,0.0,0.0237437879624515,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2012-01-31,8724000000,,,19.69464874267578,,,916020000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2012-04-30,6143000000,391000000.0,0.0636496825655217,24.101438522338867,,,645015000.0,0,0.0636496825655217,,390999999.99999976,0.0,390999999.99999976,5752000000.0,,,0.0679763560500695,0.0,0.1121375173852573,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2012-07-31,6118000000,554000000.0,0.0905524681268388,21.172611236572266,,,642390000.0,0,0.0905524681268388,,553999999.9999998,0.0,553999999.9999998,5564000000.0,,,0.0995686556434219,0.0,0.1154547088425593,,,0.0,inf,,,0.0,-0.0326842837273991,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2012-10-31,6075000000,325000000.0,0.0534979423868312,22.6051082611084,,,637875000.0,0,0.0534979423868312,,324999999.9999995,0.0,324999999.9999995,5750000000.000001,,,0.0565217391304346,0.0,0.1109347826086956,,,0.0,inf,,,0.0,0.0334291876347951,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2013-02-28,9350000000,,,24.53050804138184,,,981750000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2013-05-31,6387000000,435000000.0,0.068107092531705,28.98984718322754,,,670635000.0,0,0.068107092531705,,434999999.9999998,0.0,434999999.9999998,5952000000.0,,,0.0730846774193548,0.0,0.1126738911290322,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2013-08-31,6066000000,534000000.0,0.0880316518298714,26.782873153686523,,,636930000.0,0,0.0880316518298714,,533999999.9999999,0.0,533999999.9999999,5532000000.0,,,0.0965292841648589,0.0,0.1151355748373102,,,0.0,inf,,,0.0,-0.0705645161290322,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2013-11-30,6276000000,360000000.0,0.0573613766730401,32.28675842285156,,,658980000.0,0,0.0573613766730401,,359999999.9999997,0.0,359999999.9999997,5916000000.0,,,0.0608519269776875,0.0,0.1113894523326572,,,0.0,inf,,,0.0,0.06941431670282,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2014-02-28,9202000000,,,35.245487213134766,,,966210000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2014-05-31,6279000000,443000000.0,0.070552635770027,36.63746643066406,,,659295000.0,0,0.070552635770027,,442999999.9999995,0.0,442999999.9999995,5836000000.0,,,0.0759081562714187,0.0,0.1129703564084989,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2014-08-31,6267000000,571000000.0,0.0911121748843146,38.30930709838867,,,658035000.0,0,0.0911121748843146,,570999999.9999996,0.0,570999999.9999996,5696000000.000001,,,0.1002457865168538,0.0,0.1155258075842696,,,0.0,inf,,,0.0,-0.0239890335846468,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2014-11-30,6195000000,422000000.0,0.0681194511702986,40.13030624389648,,,650475000.0,0,0.0681194511702986,,421999999.9999999,0.0,421999999.9999999,5773000000.0,,,0.0730989087129741,0.0,0.1126753854148622,,,0.0,inf,,,0.0,0.0135182584269661,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2015-01-31,9364000000,,,39.69852828979492,,,983220000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2015-05-31,6232000000,409000000.0,0.0656290115532734,41.81314468383789,,,654360000.0,0,0.0656290115532734,,408999999.9999998,0.0,408999999.9999998,5823000000.0,,,0.0702387085694658,0.0,0.1123750643997939,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2015-08-31,6104000000,436000000.0,0.0714285714285714,36.796722412109375,,,640920000.0,0,0.0714285714285714,,435999999.9999998,0.0,435999999.9999998,5668000000.0,,,0.0769230769230768,0.0,0.113076923076923,,,0.0,inf,,,0.0,-0.0266185814872058,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2015-10-31,5874000000,258000000.0,0.0439223697650663,32.20499038696289,,,616770000.0,0,0.0439223697650663,,257999999.99999943,0.0,257999999.99999943,5616000000.000001,,,0.0459401709401708,0.0,0.1098237179487179,,,0.0,inf,,,0.0,-0.0091743119266053,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2016-01-31,8869000000,,,25.772661209106445,314368000.0,8102099958.98,931245000.0,0,,,,0.0,,,,,,,,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2016-04-30,5771000000,276000000.0,0.0478253335643735,25.4570255279541,311765000.0,7936609563.72,605955000.0,0,0.0478253335643735,,275999999.99999946,0.0,275999999.99999946,5495000000.000001,1559654563.7200005,0.444332950631483,0.0502274795268424,0.0,0.1102738853503184,0.2838315857543221,,0.0,inf,,,0.0,,False,True,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2016-07-31,5866000000,117000000.0,0.019945448346403,23.304298400878903,308395000.0,7186929105.34,615930000.0,0,0.019945448346403,,117000000.0,0.0,117000000.0,5749000000.0,704999105.3400002,0.2501181258201426,0.0203513654548617,0.0,0.1071368933727604,0.1226298669925204,1559654563.7200005,0.075016611191736,13.330380886495728,-854655458.3800001,-0.5479774036255336,0.1204130527862923,0.046223839854413,False,False,True,False,M,C4,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2016-10-31,5626000000,107000000.0,0.0190188410949164,23.987913131713867,305700000.0,7333105044.36,590730000.0,0,0.0190188410949164,,106999999.99999966,0.0,106999999.99999966,5519000000.000001,1116375044.3599987,0.3287017656024639,0.0193875702119948,0.0,0.1070356948722594,0.2022785005182095,704999105.3400002,0.1517732422488631,6.588776685420584,411375939.01999855,0.5835127107311776,0.2064139014675057,-0.0400069577317793,False,True,True,False,M,C3,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2017-01-31,8515000000,,,19.602237701416016,305670000.0,5991815998.19,894075000.0,0,,,,0.0,,,,,,,,,1116375044.3599987,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2017-04-30,5350000000,220000000.0,0.0411214953271028,19.623666763305664,305187008.0,5988888145.48,561750000.0,0,0.0411214953271028,,220000000.0,0.0,220000000.0,5130000000.0,77138145.47999954,0.1674245897621831,0.0428849902534113,0.0,0.1095029239766081,0.0150366755321636,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2017-07-31,5636000000,282000000.0,0.0500354861603974,16.220569610595703,304500000.0,4939163446.43,591780000.0,0,0.0500354861603974,,281999999.99999976,0.0,281999999.99999976,5354000000.0,-1288616553.5699997,-0.0774816125457601,0.0526709002614866,0.0,0.1105304445274561,-0.2406829573347029,77138145.47999954,3.655778839965981,0.273539522978722,-1365754699.0499992,-17.705308969401052,0.1711419789381179,0.0436647173489279,False,False,False,False,M,C5,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2017-10-31,5281000000,121000000.0,0.0229123272107555,13.029993057250977,307000000.0,4000207868.58,554505000.0,0,0.0229123272107555,,120999999.9999998,0.0,120999999.9999998,5160000000.0,-1835297131.42,-0.2247659169418605,0.0234496124031007,0.0,0.1074622093023255,-0.3556777386472868,-1288616553.5699997,-0.0938991507324501,inf,-546680577.8500004,-0.4242383634879356,0.1812243818588106,-0.0362345909600299,False,False,True,False,M,Other,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2018-02-28,8666000000,,,20.730457305908203,,,909930000.0,0,,,,0.0,,,,,,,,,-1835297131.42,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2018-05-31,5541000000,238000000.0,0.0429525356433856,24.923215866088867,,,581805000.0,0,0.0429525356433856,,237999999.9999996,0.0,237999999.9999996,5303000000.0,,,0.0448802564586082,0.0,0.1097124269281538,,,0.0,inf,,,0.0,,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2018-08-31,5572000000,303000000.0,0.0543790380473797,26.35367584228516,,,585060000.0,0,0.0543790380473797,,302999999.9999997,0.0,302999999.9999997,5269000000.000001,,,0.0575061681533497,0.0,0.1110381476561017,,,0.0,inf,,,0.0,-0.0064114652083724,False,False,False,False,M,,Normal,Normal_Regime,Normal_Production,M_raw.csv,
2014-03-31,2172000000,1285000000.0,0.5916206261510129,69.42655181884766,,,358380000.0,0,0.5916206261510129,,1285000000.0,0.0,1285000000.0,887000000.0000001,,,1.448703494926719,0.0,0.4040360766629086,,,0.0,inf,,,0.0,,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2014-06-30,2368000000,1383000000.0,0.5840371621621622,68.38758850097656,,,390720000.0,0,0.5840371621621622,,1383000000.0,0.0,1383000000.0,985000000.0,,,1.4040609137055835,0.0,0.3966700507614213,,,0.0,inf,,,0.0,0.1104847801578352,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2014-09-30,2490000000,1420000000.0,0.570281124497992,68.90526580810547,,,410850000.0,0,0.570281124497992,,1420000000.0,0.0,1420000000.0,1070000000.0,,,1.3271028037383177,0.0,0.3839719626168224,,,0.0,inf,,,0.0,0.0862944162436547,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2014-12-31,2411000000,1018000000.0,0.4222314392368312,80.4336166381836,,,397815000.0,0,0.4222314392368312,,1018000000.0,0.0,1018000000.0,1393000000.0,,,0.7307968413496052,0.0,0.2855814788226848,,,0.0,inf,,,0.0,0.3018691588785047,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2015-03-31,2230000000,1351000000.0,0.6058295964125561,80.80393981933594,,,367950000.0,0,0.6058295964125561,,1351000000.0,0.0,1351000000.0,879000000.0,,,1.5369738339021617,0.0,0.4186006825938566,,,0.0,inf,,,0.0,-0.3689877961234745,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2015-06-30,2390000000,1251000000.0,0.5234309623430963,87.59595489501953,,,394350000.0,0,0.5234309623430963,,1251000000.0,0.0,1251000000.0,1139000000.0,,,1.0983318700614575,0.0,0.3462247585601404,,,0.0,inf,,,0.0,0.2957906712172924,False,False,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2015-09-30,2530000000,1369000000.0,0.5411067193675889,84.59064483642578,1131420000.0,95707547380.83,417450000.0,0,0.5411067193675889,,1369000000.0,0.0,1369000000.0,1161000000.0,92760097380.83,81.43544132715762,1.1791559000861327,0.0,0.3595607235142118,79.89672470355728,,0.0,inf,,,0.0,0.0193151887620719,True,True,False,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
2015-12-31,2517000000,1107000000.0,0.4398092967818832,91.5423812866211,,,415305000.0,0,0.4398092967818832,,1107000000.0,0.0,1107000000.0,1410000000.0,,,0.7851063829787234,0.0,0.2945425531914893,,92760097380.83,0.0119340107573968,83.79412590860886,,,0.0,0.2144702842377261,False,False,True,False,MA,,Normal,Normal_Regime,Normal_Production,MA_raw.csv,
